,burst_id,sas_version,product_urls
95,T039-082699-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082699-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2811287211-ASF.xml
96,T039-082702-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082702-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2811287031-ASF.xml
97,T107-227889-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227889-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136190-ASF.xml
98,T113-241383-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T113-241383-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810166533-ASF.xml
99,T107-227885-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227885-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136148-ASF.xml
100,T064-135518-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810129194-ASF.xml
101,T107-227880-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227880-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810149548-ASF.xml
102,T135-288080-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288080-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810169149-ASF.xml
103,T107-227886-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227886-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136324-ASF.xml
104,T135-288084-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288084-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810169116-ASF.xml
105,T034-071097-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071097-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810126730-ASF.xml
106,T107-227888-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227888-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136127-ASF.xml
107,T135-288088-IW1,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW1_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810189726-ASF.xml
108,T064-135524-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135524-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810129697-ASF.xml
109,T034-071101-IW3,,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071101-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810134741-ASF.xml
110,T064-135518-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T064-135518-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810129582-ASF.xml
111,T135-288088-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T135-288088-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810189697-ASF.xml
112,T034-071091-IW3,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T034-071091-IW3_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810127199-ASF.xml
113,T107-227881-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T107-227881-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2810136169-ASF.xml
114,T039-082701-IW2,1.0.1,https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_local_incidence_angle.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_number_of_looks.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_beta0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_rtc_anf_gamma0_to_sigma0.tif https://datapool.asf.alaska.edu/RTC-STATIC/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_mask.tif https://datapool.asf.alaska.edu/BROWSE/OPERA-S1/OPERA_L2_RTC-S1-STATIC_T039-082701-IW2_20140403_S1A_30_v1.0_BROWSE.png https://cmr.earthdata.nasa.gov/search/concepts/G2811287143-ASF.xml
